Source_HUGO	Source_Entrez	Target_HUGO	Target_Entrez
MXI1	4601	LOC284798	284798
23601	23601	LOC284798	284798
MXI1	4601	LOC153684	153684
23601	23601	LOC153684	153684
MXI1	4601	LOC146336	146336
23601	23601	LOC146336	146336
MXI1	4601	LOC100270804	100270804
23601	23601	LOC100270804	100270804
MXI1	4601	LOC100190940	100190940
23601	23601	LOC100190940	100190940
MXI1	4601	LNX1	84708
23601	23601	LNX1	84708
MXI1	4601	LINGO3	645191
23601	23601	LINGO3	645191
MXI1	4601	LIN7B	64130
23601	23601	LIN7B	64130
MXI1	4601	LIMD1	8994
23601	23601	LIMD1	8994
MXI1	4601	LFNG	3955
23601	23601	LFNG	3955
MXI1	4601	LEF1	51176
23601	23601	LEF1	51176
MXI1	4601	LAPTM4B	55353
23601	23601	LAPTM4B	55353
MXI1	4601	LAMA5	3911
23601	23601	LAMA5	3911
MXI1	4601	KLHL35	283212
23601	23601	KLHL35	283212
MXI1	4601	KLF16	83855
23601	23601	KLF16	83855
MXI1	4601	KLF1	10661
23601	23601	KLF1	10661
MXI1	4601	KIFC2	90990
23601	23601	KIFC2	90990
MXI1	4601	KIF26A	26153
23601	23601	KIF26A	26153
MXI1	4601	KIF18B	146909
23601	23601	KIF18B	146909
MXI1	4601	KIF17	57576
23601	23601	KIF17	57576
MXI1	4601	KIAA1804	84451
23601	23601	KIAA1804	84451
MXI1	4601	KIAA1598	57698
23601	23601	KIAA1598	57698
MXI1	4601	KIAA1274	27143
23601	23601	KIAA1274	27143
MXI1	4601	KDELC1	79070
23601	23601	KDELC1	79070
MXI1	4601	KCNN3	3782
23601	23601	KCNN3	3782
MXI1	4601	KCNN1	3780
23601	23601	KCNN1	3780
MXI1	4601	KCNJ2	3759
23601	23601	KCNJ2	3759
MXI1	4601	KCNH4	23415
23601	23601	KCNH4	23415
MXI1	4601	KCNAB2	8514
23601	23601	KCNAB2	8514
MXI1	4601	ITGB1	3688
23601	23601	ITGB1	3688
MXI1	4601	IRF5	3663
23601	23601	IRF5	3663
MXI1	4601	IRAK3	11213
23601	23601	IRAK3	11213
MXI1	4601	IQCD	115811
23601	23601	IQCD	115811
MXI1	4601	INHBE	83729
23601	23601	INHBE	83729
MXI1	4601	INHBC	3626
23601	23601	INHBC	3626
MXI1	4601	IL34	146433
23601	23601	IL34	146433
MXI1	4601	IL18	3606
23601	23601	IL18	3606
MXI1	4601	IGSF9	57549
23601	23601	IGSF9	57549
MXI1	4601	IGF2BP3	10643
23601	23601	IGF2BP3	10643
MXI1	4601	IGF2BP1	10642
23601	23601	IGF2BP1	10642
MXI1	4601	IFI44L	10964
23601	23601	IFI44L	10964
MXI1	4601	ICOSLG	23308
23601	23601	ICOSLG	23308
MXI1	4601	ICA1	3382
23601	23601	ICA1	3382
MXI1	4601	HSPH1	10808
23601	23601	HSPH1	10808
MXI1	4601	HSPC072	29075
23601	23601	HSPC072	29075
MXI1	4601	HSF2BP	11077
23601	23601	HSF2BP	11077
MXI1	4601	HSD3B7	80270
23601	23601	HSD3B7	80270
MXI1	4601	HSD17B8	7923
23601	23601	HSD17B8	7923
MXI1	4601	HPSE	10855
23601	23601	HPSE	10855
MXI1	4601	HPDL	84842
23601	23601	HPDL	84842
MXI1	4601	HPD	3242
23601	23601	HPD	3242
MXI1	4601	HPCAL1	3241
23601	23601	HPCAL1	3241
MXI1	4601	HOXD9	3235
23601	23601	HOXD9	3235
MXI1	4601	HOXD10	3236
23601	23601	HOXD10	3236
MXI1	4601	HOXD1	3231
23601	23601	HOXD1	3231
MXI1	4601	HOXC9	3225
23601	23601	HOXC9	3225
MXI1	4601	HOXC13	3229
23601	23601	HOXC13	3229
MXI1	4601	HOXC11	3227
23601	23601	HOXC11	3227
MXI1	4601	HOXB7	3217
23601	23601	HOXB7	3217
MXI1	4601	HOXB4	3214
23601	23601	HOXB4	3214
MXI1	4601	HOXB3	3213
23601	23601	HOXB3	3213
MXI1	4601	HOXA5	3202
23601	23601	HOXA5	3202
MXI1	4601	HOXA4	3201
23601	23601	HOXA4	3201
MXI1	4601	HOXA3	3200
23601	23601	HOXA3	3200
MXI1	4601	HOTAIR	100124700
23601	23601	HOTAIR	100124700
MXI1	4601	HMOX1	3162
23601	23601	HMOX1	3162
MXI1	4601	HMGA2	8091
23601	23601	HMGA2	8091
MXI1	4601	HIF1A	3091
23601	23601	HIF1A	3091
MXI1	4601	HES7	84667
23601	23601	HES7	84667
MXI1	4601	HES6	55502
23601	23601	HES6	55502
MXI1	4601	HES2	54626
23601	23601	HES2	54626
MXI1	4601	HERC5	51191
23601	23601	HERC5	51191
MXI1	4601	HEATR2	54919
23601	23601	HEATR2	54919
MXI1	4601	HCG11	493812
23601	23601	HCG11	493812
MXI1	4601	HBQ1	3049
23601	23601	HBQ1	3049
MXI1	4601	GSTO2	119391
23601	23601	GSTO2	119391
MXI1	4601	GSDMD	79792
23601	23601	GSDMD	79792
MXI1	4601	GPX1	2876
23601	23601	GPX1	2876
MXI1	4601	GPR176	11245
23601	23601	GPR176	11245
MXI1	4601	GPC2	221914
23601	23601	GPC2	221914
MXI1	4601	GOLIM4	27333
23601	23601	GOLIM4	27333
MXI1	4601	GNAL	2774
23601	23601	GNAL	2774
MXI1	4601	GNAI1	2770
23601	23601	GNAI1	2770
MXI1	4601	GNA13	10672
23601	23601	GNA13	10672
MXI1	4601	GMNN	51053
23601	23601	GMNN	51053
MXI1	4601	GLB1L2	89944
23601	23601	GLB1L2	89944
MXI1	4601	GIMAP2	26157
23601	23601	GIMAP2	26157
MXI1	4601	GCM2	9247
23601	23601	GCM2	9247
MXI1	4601	GBE1	2632
23601	23601	GBE1	2632
MXI1	4601	GATA2	2624
23601	23601	GATA2	2624
MXI1	4601	GAS5	60674
23601	23601	GAS5	60674
MXI1	4601	GAS1	2619
23601	23601	GAS1	2619
MXI1	4601	GART	2618
23601	23601	GART	2618
MXI1	4601	GAL3ST2	64090
23601	23601	GAL3ST2	64090
MXI1	4601	GADD45G	10912
23601	23601	GADD45G	10912
MXI1	4601	G6PC3	92579
23601	23601	G6PC3	92579
MXI1	4601	FXYD4	53828
23601	23601	FXYD4	53828
MXI1	4601	FOXN4	121643
23601	23601	FOXN4	121643
MXI1	4601	FKBP9L	360132
23601	23601	FKBP9L	360132
MXI1	4601	FKBP5	2289
23601	23601	FKBP5	2289
MXI1	4601	FKBP10	60681
23601	23601	FKBP10	60681
MXI1	4601	FJX1	24147
23601	23601	FJX1	24147
MXI1	4601	FGF11	2256
23601	23601	FGF11	2256
MXI1	4601	FFAR1	2864
23601	23601	FFAR1	2864
MXI1	4601	FERMT1	55612
23601	23601	FERMT1	55612
MXI1	4601	FDXR	2232
23601	23601	FDXR	2232
MXI1	4601	FDXACB1	91893
23601	23601	FDXACB1	91893
MXI1	4601	FCHSD2	9873
23601	23601	FCHSD2	9873
MXI1	4601	FBXW8	26259
23601	23601	FBXW8	26259
MXI1	4601	FBXW7	55294
23601	23601	FBXW7	55294
MXI1	4601	FBXL2	25827
23601	23601	FBXL2	25827
MXI1	4601	FBXL13	222235
23601	23601	FBXL13	222235
MXI1	4601	FBL	2091
23601	23601	FBL	2091
MXI1	4601	FAU	2197
23601	23601	FAU	2197
MXI1	4601	FANCD2	2177
23601	23601	FANCD2	2177
MXI1	4601	FAM86A	196483
23601	23601	FAM86A	196483
MXI1	4601	FAM83A	84985
23601	23601	FAM83A	84985
MXI1	4601	FAM53A	152877
23601	23601	FAM53A	152877
MXI1	4601	FAM46B	115572
23601	23601	FAM46B	115572
MXI1	4601	FAM35A	54537
23601	23601	FAM35A	54537
MXI1	4601	FAM26F	441168
23601	23601	FAM26F	441168
MXI1	4601	FAM174B	400451
23601	23601	FAM174B	400451
MXI1	4601	FAM13B	51306
23601	23601	FAM13B	51306
MXI1	4601	FAM124B	79843
23601	23601	FAM124B	79843
MXI1	4601	FABP3	2170
23601	23601	FABP3	2170
MXI1	4601	F2RL3	9002
23601	23601	F2RL3	9002
MXI1	4601	EZR	7430
23601	23601	EZR	7430
MXI1	4601	EZH2	2146
23601	23601	EZH2	2146
MXI1	4601	EXPH5	23086
23601	23601	EXPH5	23086
MXI1	4601	ETV4	2118
23601	23601	ETV4	2118
MXI1	4601	ETV1	2115
23601	23601	ETV1	2115
MXI1	4601	ETS2	2114
23601	23601	ETS2	2114
MXI1	4601	ESYT3	83850
23601	23601	ESYT3	83850
MXI1	4601	ERN1	2081
23601	23601	ERN1	2081
MXI1	4601	EPT1	85465
23601	23601	EPT1	85465
MXI1	4601	EPS8L1	54869
23601	23601	EPS8L1	54869
MXI1	4601	EPB41	2035
23601	23601	EPB41	2035
MXI1	4601	ENO3	2027
23601	23601	ENO3	2027
MXI1	4601	ENKUR	219670
23601	23601	ENKUR	219670
MXI1	4601	ENC1	8507
23601	23601	ENC1	8507
MXI1	4601	EN2	2020
23601	23601	EN2	2020
MXI1	4601	EN1	2019
23601	23601	EN1	2019
MXI1	4601	EMP3	2014
23601	23601	EMP3	2014
MXI1	4601	ELK1	2002
23601	23601	ELK1	2002
MXI1	4601	ELF4	2000
23601	23601	ELF4	2000
MXI1	4601	ELAVL3	1995
23601	23601	ELAVL3	1995
MXI1	4601	EIF4EBP3	8637
23601	23601	EIF4EBP3	8637
MXI1	4601	EIF4EBP1	1978
23601	23601	EIF4EBP1	1978
MXI1	4601	EIF3H	8667
23601	23601	EIF3H	8667
MXI1	4601	EIF3E	3646
23601	23601	EIF3E	3646
MXI1	4601	EGFL7	51162
23601	23601	EGFL7	51162
MXI1	4601	EFNB1	1947
23601	23601	EFNB1	1947
MXI1	4601	EFNA5	1946
23601	23601	EFNA5	1946
MXI1	4601	EFHC1	114327
23601	23601	EFHC1	114327
MXI1	4601	EFCAB4B	84766
23601	23601	EFCAB4B	84766
MXI1	4601	EEPD1	80820
23601	23601	EEPD1	80820
MXI1	4601	EEF1D	1936
23601	23601	EEF1D	1936
MXI1	4601	EEF1A1	1915
23601	23601	EEF1A1	1915
MXI1	4601	DYNLT1	6993
23601	23601	DYNLT1	6993
MXI1	4601	DYNLRB2	83657
23601	23601	DYNLRB2	83657
MXI1	4601	DVL2	1856
23601	23601	DVL2	1856
MXI1	4601	DUSP2	1844
23601	23601	DUSP2	1844
MXI1	4601	DUS3L	56931
23601	23601	DUS3L	56931
MXI1	4601	DTYMK	1841
23601	23601	DTYMK	1841
MXI1	4601	DPY19L2P2	349152
23601	23601	DPY19L2P2	349152
MXI1	4601	DPH5	51611
23601	23601	DPH5	51611
MXI1	4601	DOK1	1796
23601	23601	DOK1	1796
MXI1	4601	DOCK6	57572
23601	23601	DOCK6	57572
MXI1	4601	DNASE2	1777
23601	23601	DNASE2	1777
MXI1	4601	DNALI1	7802
23601	23601	DNALI1	7802
MXI1	4601	DLL3	10683
23601	23601	DLL3	10683
MXI1	4601	DLG2	1740
23601	23601	DLG2	1740
MXI1	4601	DHX40	79665
23601	23601	DHX40	79665
MXI1	4601	DHRS4L1	728635
23601	23601	DHRS4L1	728635
MXI1	4601	DGAT2	84649
23601	23601	DGAT2	84649
MXI1	4601	DEF6	50619
23601	23601	DEF6	50619
MXI1	4601	DDX59	83479
23601	23601	DDX59	83479
MXI1	4601	DDN	23109
23601	23601	DDN	23109
MXI1	4601	DCAF13	25879
23601	23601	DCAF13	25879
MXI1	4601	DBI	1622
23601	23601	DBI	1622
MXI1	4601	DARS	1615
23601	23601	DARS	1615
MXI1	4601	CYTIP	9595
23601	23601	CYTIP	9595
MXI1	4601	CYB561	1534
23601	23601	CYB561	1534
MXI1	4601	CTHRC1	115908
23601	23601	CTHRC1	115908
MXI1	4601	CSDA	8531
23601	23601	CSDA	8531
MXI1	4601	CR2	1380
23601	23601	CR2	1380
MXI1	4601	CPNE7	27132
23601	23601	CPNE7	27132
MXI1	4601	CPEB1	64506
23601	23601	CPEB1	64506
MXI1	4601	COTL1	23406
23601	23601	COTL1	23406
MXI1	4601	COL25A1	84570
23601	23601	COL25A1	84570
MXI1	4601	COL20A1	57642
23601	23601	COL20A1	57642
MXI1	4601	CNTNAP1	8506
23601	23601	CNTNAP1	8506
MXI1	4601	CNST	163882
23601	23601	CNST	163882
MXI1	4601	CNPY1	285888
23601	23601	CNPY1	285888
MXI1	4601	CMIP	80790
23601	23601	CMIP	80790
MXI1	4601	CLRN2	645104
23601	23601	CLRN2	645104
MXI1	4601	CLNS1A	1207
23601	23601	CLNS1A	1207
MXI1	4601	CLIC4	25932
23601	23601	CLIC4	25932
MXI1	4601	CLIC1	1192
23601	23601	CLIC1	1192
MXI1	4601	CLCN4	1183
23601	23601	CLCN4	1183
MXI1	4601	CKLF	51192
23601	23601	CKLF	51192
MXI1	4601	CHRM1	1128
23601	23601	CHRM1	1128
MXI1	4601	CHIC2	26511
23601	23601	CHIC2	26511
MXI1	4601	CEP152	22995
23601	23601	CEP152	22995
MXI1	4601	CENPM	79019
23601	23601	CENPM	79019
MXI1	4601	CENPF	1063
23601	23601	CENPF	1063
MXI1	4601	CENPE	1062
23601	23601	CENPE	1062
MXI1	4601	CECR5	27440
23601	23601	CECR5	27440
MXI1	4601	CDSN	1041
23601	23601	CDSN	1041
MXI1	4601	CDKN2D	1032
23601	23601	CDKN2D	1032
MXI1	4601	CDKN2C	1031
23601	23601	CDKN2C	1031
MXI1	4601	CDK6	1021
23601	23601	CDK6	1021
MXI1	4601	CDK4	1019
23601	23601	CDK4	1019
MXI1	4601	CDH15	1013
23601	23601	CDH15	1013
MXI1	4601	CDCA7	83879
23601	23601	CDCA7	83879
MXI1	4601	CDCA4	55038
23601	23601	CDCA4	55038
MXI1	4601	CD63	967
23601	23601	CD63	967
MXI1	4601	CD38	952
23601	23601	CD38	952
MXI1	4601	CD320	51293
23601	23601	CD320	51293
MXI1	4601	CD300A	11314
23601	23601	CD300A	11314
MXI1	4601	CCND2	894
23601	23601	CCND2	894
MXI1	4601	CCND1	595
23601	23601	CCND1	595
MXI1	4601	CCNB1IP1	57820
23601	23601	CCNB1IP1	57820
MXI1	4601	CCNB1	891
23601	23601	CCNB1	891
MXI1	4601	CCL5	6352
23601	23601	CCL5	6352
MXI1	4601	CCK	885
23601	23601	CCK	885
MXI1	4601	CCDC151	115948
23601	23601	CCDC151	115948
MXI1	4601	CCDC116	164592
23601	23601	CCDC116	164592
MXI1	4601	CBS	875
23601	23601	CBS	875
MXI1	4601	CASP8	841
23601	23601	CASP8	841
MXI1	4601	CARD9	64170
23601	23601	CARD9	64170
MXI1	4601	CAPN2	824
23601	23601	CAPN2	824
MXI1	4601	CAPG	822
23601	23601	CAPG	822
MXI1	4601	CAMTA1	23261
23601	23601	CAMTA1	23261
MXI1	4601	CAMP	820
23601	23601	CAMP	820
MXI1	4601	CAMKK2	10645
23601	23601	CAMKK2	10645
MXI1	4601	CAMKK1	84254
23601	23601	CAMKK1	84254
MXI1	4601	CAMK2G	818
23601	23601	CAMK2G	818
MXI1	4601	CAGE1	285782
23601	23601	CAGE1	285782
MXI1	4601	CADPS2	93664
23601	23601	CADPS2	93664
MXI1	4601	CAD	790
23601	23601	CAD	790
MXI1	4601	CACNB1	782
23601	23601	CACNB1	782
MXI1	4601	CACNA1G	8913
23601	23601	CACNA1G	8913
MXI1	4601	CABLES1	91768
23601	23601	CABLES1	91768
MXI1	4601	C9orf91	203197
23601	23601	C9orf91	203197
MXI1	4601	C8orf73	642475
23601	23601	C8orf73	642475
MXI1	4601	C8orf58	541565
23601	23601	C8orf58	541565
MXI1	4601	C7orf23	79161
23601	23601	C7orf23	79161
MXI1	4601	C6orf52	347744
23601	23601	C6orf52	347744
MXI1	4601	C4orf19	55286
23601	23601	C4orf19	55286
MXI1	4601	C2orf76	130355
23601	23601	C2orf76	130355
MXI1	4601	C21orf91	54149
23601	23601	C21orf91	54149
MXI1	4601	C20orf72	92667
23601	23601	C20orf72	92667
MXI1	4601	C20orf112	140688
23601	23601	C20orf112	140688
MXI1	4601	C2	717
23601	23601	C2	717
MXI1	4601	C1orf226	400793
23601	23601	C1orf226	400793
MXI1	4601	C1orf216	127703
23601	23601	C1orf216	127703
MXI1	4601	C1orf201	90529
23601	23601	C1orf201	90529
MXI1	4601	C1orf111	284680
23601	23601	C1orf111	284680
MXI1	4601	C19orf48	84798
23601	23601	C19orf48	84798
MXI1	4601	C19orf40	91442
23601	23601	C19orf40	91442
MXI1	4601	C17orf99	100141515
23601	23601	C17orf99	100141515
MXI1	4601	C17orf70	80233
23601	23601	C17orf70	80233
MXI1	4601	C15orf39	56905
23601	23601	C15orf39	56905
MXI1	4601	C15orf34	80072
23601	23601	C15orf34	80072
MXI1	4601	C14orf149	112849
23601	23601	C14orf149	112849
MXI1	4601	C12orf61	283416
23601	23601	C12orf61	283416
MXI1	4601	C10orf140	387640
23601	23601	C10orf140	387640
MXI1	4601	C10orf128	170371
23601	23601	C10orf128	170371
MXI1	4601	C10orf125	282969
23601	23601	C10orf125	282969
MXI1	4601	BZRAP1	9256
23601	23601	BZRAP1	9256
MXI1	4601	BUB1B	701
23601	23601	BUB1B	701
MXI1	4601	BTN3A2	11118
23601	23601	BTN3A2	11118
MXI1	4601	BTG1	694
23601	23601	BTG1	694
MXI1	4601	BRSK1	84446
23601	23601	BRSK1	84446
MXI1	4601	BIRC7	79444
23601	23601	BIRC7	79444
MXI1	4601	BID	637
23601	23601	BID	637
MXI1	4601	BCL7C	9274
23601	23601	BCL7C	9274
MXI1	4601	BCL6	604
23601	23601	BCL6	604
MXI1	4601	BCL2L11	10018
23601	23601	BCL2L11	10018
MXI1	4601	BATF3	55509
23601	23601	BATF3	55509
MXI1	4601	BATF2	116071
23601	23601	BATF2	116071
MXI1	4601	ATP6V1C1	528
23601	23601	ATP6V1C1	528
MXI1	4601	ATP6V0E1	8992
23601	23601	ATP6V0E1	8992
MXI1	4601	ATP1B1	481
23601	23601	ATP1B1	481
MXI1	4601	ATP13A2	23400
23601	23601	ATP13A2	23400
MXI1	4601	ATOH7	220202
23601	23601	ATOH7	220202
MXI1	4601	ATHL1	80162
23601	23601	ATHL1	80162
MXI1	4601	ATF7IP2	80063
23601	23601	ATF7IP2	80063
MXI1	4601	ASPHD1	253982
23601	23601	ASPHD1	253982
MXI1	4601	ASB2	51676
23601	23601	ASB2	51676
MXI1	4601	ARX	170302
23601	23601	ARX	170302
MXI1	4601	APRT	353
23601	23601	APRT	353
MXI1	4601	APOC1	341
23601	23601	APOC1	341
MXI1	4601	AP3M2	10947
23601	23601	AP3M2	10947
MXI1	4601	ANP32B	10541
23601	23601	ANP32B	10541
MXI1	4601	ANKRD37	353322
23601	23601	ANKRD37	353322
MXI1	4601	ANKRD34A	284615
23601	23601	ANKRD34A	284615
MXI1	4601	AMN1	196394
23601	23601	AMN1	196394
MXI1	4601	AMIGO1	57463
23601	23601	AMIGO1	57463
MXI1	4601	AMDHD1	144193
23601	23601	AMDHD1	144193
MXI1	4601	ALOXE3	59344
23601	23601	ALOXE3	59344
MXI1	4601	ALOX12	239
23601	23601	ALOX12	239
MXI1	4601	ALKBH2	121642
23601	23601	ALKBH2	121642
MXI1	4601	ALG6	29929
23601	23601	ALG6	29929
MXI1	4601	ALDH3B1	221
23601	23601	ALDH3B1	221
MXI1	4601	AGTRAP	57085
23601	23601	AGTRAP	57085
MXI1	4601	AGTPBP1	23287
23601	23601	AGTPBP1	23287
MXI1	4601	AGPAT5	55326
23601	23601	AGPAT5	55326
MXI1	4601	AEN	64782
23601	23601	AEN	64782
MXI1	4601	ACTR3C	653857
23601	23601	ACTR3C	653857
MXI1	4601	ACTR3B	57180
23601	23601	ACTR3B	57180
MXI1	4601	ACTN2	88
23601	23601	ACTN2	88
MXI1	4601	ACTL6A	86
23601	23601	ACTL6A	86
MXI1	4601	ACOT7	11332
23601	23601	ACOT7	11332
MXI1	4601	ABHD8	79575
23601	23601	ABHD8	79575
MXI1	4601	ABCD1	215
23601	23601	ABCD1	215
MXI1	4601	ABCC4	10257
23601	23601	ABCC4	10257
MXI1	4601	ABCA1	19
23601	23601	ABCA1	19
MITF	4286	TYRP1	7306
MITF	4286	TYR	7299
MITF	4286	DCT	1638
MIF	4282	ZPBP	11055
MIF	4282	XKR6	286046
MIF	4282	WDR90	197335
MIF	4282	WDR17	116966
MIF	4282	VEGFA	7422
MIF	4282	UTS2R	2837
MIF	4282	UST	10090
MIF	4282	USP31	57478
MIF	4282	UHMK1	127933
MIF	4282	TUSC3	7991
MIF	4282	TTC25	83538
MIF	4282	TSSK3	81629
MIF	4282	TRAF4	9618
MIF	4282	TMPRSS7	344805
MIF	4282	TMEFF2	23671
MIF	4282	TIMP3	7078
MIF	4282	TIMM8B	26521
MIF	4282	TEKT2	27285
MIF	4282	TBXAS1	6916
MIF	4282	TACC3	10460
MIF	4282	STK36	27148
MIF	4282	ST14	6768
MIF	4282	SSX2IP	117178
MIF	4282	SPAG4	6676
MIF	4282	SOX12	6666
MIF	4282	SMO	6608
MIF	4282	SIX1	6495
MIF	4282	SIDT1	54847
MIF	4282	SIAH3	283514
MIF	4282	SHANK1	50944
MIF	4282	SEMA4A	64218
MIF	4282	SALL2	6297
MIF	4282	RXFP4	339403
MIF	4282	RPS25	6230
MIF	4282	RHBDL1	9028
MIF	4282	RDH5	5959
MIF	4282	PYDC1	260434
MIF	4282	PSMC3IP	29893
MIF	4282	PPP1R1B	84152
MIF	4282	PPP1R14C	81706
MIF	4282	PPFIA2	8499
MIF	4282	PODNL1	79883
MIF	4282	PHB2	11331
MIF	4282	P2RY4	5030
MIF	4282	OPRD1	4985
MIF	4282	ONECUT2	9480
MIF	4282	NR4A2	4929
MIF	4282	NPR1	4881
MIF	4282	NPHS1	4868
MIF	4282	NID2	22795
MIF	4282	NEGR1	257194
MIF	4282	NEDD4L	23327
MIF	4282	NDRG4	65009
MIF	4282	MOSPD3	64598
MIF	4282	METTL7B	196410
MIF	4282	MET	4233
MIF	4282	MEIG1	644890
MIF	4282	MARCKSL1	65108
MIF	4282	MARCH4	57574
MIF	4282	LRRC56	115399
MIF	4282	LPP	4026
MIF	4282	LOXL1	4016
MIF	4282	LOC643923	643923
MIF	4282	LOC401463	401463
MIF	4282	LIPG	9388
MIF	4282	LCK	3932
MIF	4282	KY	339855
MIF	4282	KCNN3	3782
MIF	4282	KCNK12	56660
MIF	4282	KCNJ1	3758
MIF	4282	KCNIP4	80333
MIF	4282	KCNG3	170850
MIF	4282	KALRN	8997
MIF	4282	ITGA4	3676
MIF	4282	IL7	3574
MIF	4282	IL11	3589
MIF	4282	IGFBP4	3487
MIF	4282	ID4	3400
MIF	4282	ID1	3397
MIF	4282	HTR1A	3350
MIF	4282	HSPB6	126393
MIF	4282	HRH3	11255
MIF	4282	GRM3	2913
MIF	4282	GRID2	2895
MIF	4282	GRASP	160622
MIF	4282	GLIPR1L1	256710
MIF	4282	FBXL16	146330
MIF	4282	FAM166A	401565
MIF	4282	ETV2	2116
MIF	4282	EIF4E3	317649
MIF	4282	EFNB3	1949
MIF	4282	DZIP1L	199221
MIF	4282	DUSP7	1849
MIF	4282	DRD5	1816
MIF	4282	DND1	373863
MIF	4282	DNAI2	64446
MIF	4282	DNAI1	27019
MIF	4282	DLL1	28514
MIF	4282	DGKZ	8525
MIF	4282	DEPDC4	120863
MIF	4282	DCTN1	1639
MIF	4282	DBNDD2	55861
MIF	4282	DARC	2532
MIF	4282	CMIP	80790
MIF	4282	CEL	1056
MIF	4282	CDK6	1021
MIF	4282	CDH16	1014
MIF	4282	CD44	960
MIF	4282	CCDC40	55036
MIF	4282	CALN1	83698
MIF	4282	CACNG4	27092
MIF	4282	CA7	766
MIF	4282	C6orf118	168090
MIF	4282	C2orf73	129852
MIF	4282	C2CD2L	9854
MIF	4282	C2	717
MIF	4282	C1orf177	163747
MIF	4282	BTBD9	114781
MIF	4282	BMP2	650
MIF	4282	BDNF	627
MIF	4282	BARHL1	56751
MIF	4282	ATP1B1	481
MIF	4282	ARHGAP30	257106
MIF	4282	APBB1	322
MIF	4282	ADRA1B	147
MIF	4282	ABI3BP	25890
MEIS1	4211	ZNF385B	151126
MEIS1	4211	ZFP36L1	677
MEIS1	4211	ZBTB20	26137
MEIS1	4211	VSTM2L	128434
MEIS1	4211	TTLL11	158135
MEIS1	4211	TRIM50	135892
MEIS1	4211	TNXB	7148
MEIS1	4211	TNFAIP8	25816
MEIS1	4211	TMEM200A	114801
MEIS1	4211	TMEM150C	441027
MEIS1	4211	TLX1	3195
MEIS1	4211	TGIF1	7050
MEIS1	4211	TEF	7008
MEIS1	4211	TEAD4	7004
MEIS1	4211	TCEAL7	56849
MEIS1	4211	SYT13	57586
MEIS1	4211	SYNJ1	8867
MEIS1	4211	SYK	6850
MEIS1	4211	SOX4	6659
MEIS1	4211	SOX2	6657
MEIS1	4211	SNCAIP	9627
MEIS1	4211	SMYD1	150572
MEIS1	4211	SMARCC1	6599
MEIS1	4211	SLC6A20	54716
MEIS1	4211	SLC4A4	8671
MEIS1	4211	SLC45A1	50651
MEIS1	4211	SLC26A7	115111
MEIS1	4211	SKA2	348235
MEIS1	4211	SIX6	4990
MEIS1	4211	SH3TC1	54436
MEIS1	4211	SH2D1A	4068
MEIS1	4211	SEPT4	5414
MEIS1	4211	SCUBE3	222663
MEIS1	4211	SAMD7	344658
MEIS1	4211	RUNDC3B	154661
MEIS1	4211	RPP25	54913
MEIS1	4211	ROCK1	6093
MEIS1	4211	RHOBTB2	23221
MEIS1	4211	RAPGEF2	9693
MEIS1	4211	PTPRCAP	5790
MEIS1	4211	PTCH1	5727
MEIS1	4211	PSMC3IP	29893
MEIS1	4211	PRRT1	80863
MEIS1	4211	PRPS1L1	221823
MEIS1	4211	PRKCZ	5590
MEIS1	4211	PODN	127435
MEIS1	4211	PLXNA2	5362
MEIS1	4211	PITX2	5308
MEIS1	4211	PIK3CG	5294
MEIS1	4211	PHF21B	112885
MEIS1	4211	PCSK2	5126
MEIS1	4211	PCP4	5121
MEIS1	4211	PCDH18	54510
MEIS1	4211	PABPC1	26986
MEIS1	4211	OST4	100128731
MEIS1	4211	OR2W3	343171
MEIS1	4211	OR2C1	4993
MEIS1	4211	OR13C2	392376
MEIS1	4211	ONECUT2	9480
MEIS1	4211	NTRK2	4915
MEIS1	4211	NRP2	8828
MEIS1	4211	NRAP	4892
MEIS1	4211	NPPA	4878
MEIS1	4211	NPNT	255743
MEIS1	4211	NOS1AP	9722
MEIS1	4211	NKIRAS1	28512
MEIS1	4211	NKD1	85407
MEIS1	4211	NIPAL4	348938
MEIS1	4211	NID2	22795
MEIS1	4211	NHLH2	4808
MEIS1	4211	NCALD	83988
MEIS1	4211	MYLK2	85366
MEIS1	4211	MYCBP2	23077
MEIS1	4211	MOAP1	64112
MEIS1	4211	MBD6	114785
MEIS1	4211	MARVELD2	153562
MEIS1	4211	MAPKAPK3	7867
MEIS1	4211	LPAR1	1902
MEIS1	4211	LOC643923	643923
MEIS1	4211	LOC440040	440040
MEIS1	4211	LOC338651	338651
MEIS1	4211	LOC146336	146336
MEIS1	4211	LHX9	56956
MEIS1	4211	LEMD1	93273
MEIS1	4211	LARGE	9215
MEIS1	4211	KIRREL3	84623
MEIS1	4211	KIAA1217	56243
MEIS1	4211	KIAA0754	643314
MEIS1	4211	KERA	11081
MEIS1	4211	KCNN3	3782
MEIS1	4211	ITGA5	3678
MEIS1	4211	INPP4B	8821
MEIS1	4211	HSPB8	26353
MEIS1	4211	HSPB7	27129
MEIS1	4211	HS3ST2	9956
MEIS1	4211	HOXD9	3235
MEIS1	4211	HOXA1	3198
MEIS1	4211	HOMER1	9456
MEIS1	4211	HNF4G	3174
MEIS1	4211	HMGN2	3151
MEIS1	4211	HGFAC	3083
MEIS1	4211	HERC1	8925
MEIS1	4211	GUCY1B3	2983
MEIS1	4211	GSC	145258
